,user,input_code,model_a,model_b,winner,is_strong,juiceOptions,juiceOtherReason
144,67f192e08cf17c568074969d,1_wayne_0_81_81_sample_5_0324-0628,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
145,67f192e08cf17c568074969d,12_zhao_0_81_81_sample_3_0293-0613,BEAT_Mismatched,BEAT,model_b,True,"[""EmphasizeCorrectParts"",""FitRhythmTiming"",""BetterMatchContentMeaning""]",
146,67f192e08cf17c568074969d,16_jorge_0_65_65_sample_4_0336-0621,HoloGest_Mismatched,HoloGest,model_b,True,"[""BetterMatchContentMeaning""]",
147,67f192e08cf17c568074969d,30_katya_0_111_111_sample_1_0316-0655,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""FitRhythmTiming""]",
148,67f192e08cf17c568074969d,10_kieks_0_95_95_sample_3_0317-0645,BEAT_Mismatched,BEAT,model_b,True,"[""BetterFitForEmotion"",""FitRhythmTiming"",""EmphasizeCorrectParts""]",
149,67f192e08cf17c568074969d,5_stewart_0_65_65_sample_2_0256-0569,HoloGest,HoloGest_Mismatched,model_a,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
150,68236d1744d33c89ca2913b2,4_lawrence_0_95_95_sample_1_0330-0649,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
151,68236d1744d33c89ca2913b2,2_scott_0_87_87_sample_4_0319-0635,AMUSE_Mismatched,AMUSE,model_b,False,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
152,68236d1744d33c89ca2913b2,23_hailing_0_103_103_sample_1_0302-0604,SemanticGesticulator_Mismatched,SemanticGesticulator,tie,False,{},
153,68236d1744d33c89ca2913b2,1_wayne_0_81_81_sample_5_0324-0628,RAG-Gesture_Mismatched,RAG-Gesture,model_a,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
154,68236d1744d33c89ca2913b2,21_ayana_0_81_81_sample_1_0236-0585,ConvoFusion,ConvoFusion_Mismatched,model_b,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
155,68236d1744d33c89ca2913b2,13_lu_0_81_81_sample_5_0302-0634,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,True,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts"",""FitRhythmTiming""]",
156,68236d1744d33c89ca2913b2,22_luqi_0_87_87_sample_2_0328-0681,RAG-Gesture,RAG-Gesture_Mismatched,model_b,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
157,68236d1744d33c89ca2913b2,1_wayne_0_3_3_sample_3_0264-0598,BEAT_Mismatched,BEAT,model_a,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
158,68236d1744d33c89ca2913b2,30_katya_0_2_2_sample_2_0292-0644,AMUSE_Mismatched,AMUSE,model_a,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
159,68236d1744d33c89ca2913b2,22_luqi_0_95_95_sample_5_0353-0692,SemanticGesticulator,SemanticGesticulator_Mismatched,tie,False,{},
160,68236d1744d33c89ca2913b2,15_carlos_0_1_1_sample_5_0328-0688,HoloGest,HoloGest_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
161,68236d1744d33c89ca2913b2,16_jorge_0_2_2_sample_2_1164-1505,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
162,68236d1744d33c89ca2913b2,15_carlos_0_111_111_sample_4_0350-0686,HoloGest_Mismatched,HoloGest,model_b,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
163,68236d1744d33c89ca2913b2,1_wayne_0_3_3_sample_3_0264-0598,RAG-Gesture,RAG-Gesture_Mismatched,model_a,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
164,68236d1744d33c89ca2913b2,17_itoi_0_103_103_sample_3_0329-0679,AMUSE_Mismatched,AMUSE,model_a,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
165,68236d1744d33c89ca2913b2,9_miranda_0_65_65_sample_2_0272-0629,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
166,68236d1744d33c89ca2913b2,17_itoi_0_65_65_sample_5_0284-0612,BEAT_Mismatched,BEAT,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
167,68236d1744d33c89ca2913b2,13_lu_0_73_73_sample_3_0299-0656,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
168,68236d1744d33c89ca2913b2,20_li_0_95_95_sample_2_0344-0650,BEAT,BEAT_Mismatched,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
169,68236d1744d33c89ca2913b2,3_solomon_0_5_5_sample_1_0299-0636,HoloGest_Mismatched,HoloGest,tie,False,{},
170,68236d1744d33c89ca2913b2,20_li_0_95_95_sample_2_0344-0650,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
171,68236d1744d33c89ca2913b2,20_li_0_95_95_sample_2_0344-0650,ConvoFusion,ConvoFusion_Mismatched,model_a,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""FitRhythmTiming""]",
172,68236d1744d33c89ca2913b2,27_yingqing_0_103_103_sample_3_0324-0629,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
173,68236d1744d33c89ca2913b2,17_itoi_0_65_65_sample_5_0284-0612,AMUSE,AMUSE_Mismatched,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
174,68236d1744d33c89ca2913b2,28_tiffnay_0_81_81_sample_1_0302-0623,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
175,67b607307878fc6ed61b1cf3,25_goto_0_95_95_sample_2_0349-0706,BEAT_Mismatched,BEAT,model_b,False,"[""FitRhythmTiming""]",
176,67b607307878fc6ed61b1cf3,12_zhao_0_81_81_sample_3_0293-0613,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,True,"[""EmphasizeCorrectParts""]",
177,67b607307878fc6ed61b1cf3,13_lu_0_95_95_sample_5_0324-0566,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,True,"[""BetterFitForEmotion""]",
178,67b607307878fc6ed61b1cf3,13_lu_0_73_73_sample_3_0299-0656,RAG-Gesture,RAG-Gesture_Mismatched,model_a,True,"[""BetterFitForEmotion"",""FitRhythmTiming""]",
179,67b607307878fc6ed61b1cf3,18_daiki_0_111_111_sample_2_0331-0677,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""FitRhythmTiming""]",
180,67b607307878fc6ed61b1cf3,6_carla_0_73_73_sample_4_0358-0686,AMUSE_Mismatched,AMUSE,model_a,False,"[""BetterMatchContentMeaning""]",
181,67b607307878fc6ed61b1cf3,3_solomon_0_2_2_sample_1_0356-0701,HoloGest,HoloGest_Mismatched,model_b,False,"[""FitRhythmTiming""]",
182,67b607307878fc6ed61b1cf3,21_ayana_0_65_65_sample_3_0362-0652,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,True,"[""EmphasizeCorrectParts""]",
183,67b607307878fc6ed61b1cf3,2_scott_0_65_65_sample_1_0321-0678,BEAT,BEAT_Mismatched,model_a,True,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts"",""FitRhythmTiming""]",
184,67b607307878fc6ed61b1cf3,3_solomon_0_111_111_sample_4_0344-0704,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_a,False,"[""FitRhythmTiming""]",
185,67b607307878fc6ed61b1cf3,2_scott_0_111_111_sample_4_0288-0582,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""BetterFitForEmotion"",""BetterMatchContentMeaning""]",
186,67b607307878fc6ed61b1cf3,7_sophie_0_73_73_sample_3_0299-0578,AMUSE,AMUSE_Mismatched,model_a,False,"[""BetterMatchContentMeaning""]",
187,67b607307878fc6ed61b1cf3,2_scott_0_111_111_sample_4_0288-0582,HoloGest,HoloGest_Mismatched,model_a,False,"[""EmphasizeCorrectParts""]",
188,67b607307878fc6ed61b1cf3,25_goto_0_81_81_sample_4_0645-0995,RAG-Gesture,RAG-Gesture_Mismatched,model_a,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
189,67b607307878fc6ed61b1cf3,30_katya_0_95_95_sample_5_0271-0618,ConvoFusion_Mismatched,ConvoFusion,model_b,True,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
190,67b607307878fc6ed61b1cf3,12_zhao_0_81_81_sample_3_0293-0613,HoloGest_Mismatched,HoloGest,tie,False,{},
191,67b607307878fc6ed61b1cf3,6_carla_0_65_65_sample_2_0352-0655,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""BetterMatchContentMeaning""]",
192,67b607307878fc6ed61b1cf3,7_sophie_0_65_65_sample_2_0357-0705,SemanticGesticulator,SemanticGesticulator_Mismatched,tie,False,{},
193,67b607307878fc6ed61b1cf3,27_yingqing_0_65_65_sample_5_0332-0690,AMUSE,AMUSE_Mismatched,tie,False,{},
194,67b607307878fc6ed61b1cf3,1_wayne_0_4_4_sample_1_0352-0692,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,True,"[""BetterMatchContentMeaning"",""FitRhythmTiming""]",
195,67b607307878fc6ed61b1cf3,7_sophie_0_111_111_sample_4_0333-0613,BEAT_Mismatched,BEAT,model_b,False,"[""FitRhythmTiming""]",
196,67b607307878fc6ed61b1cf3,24_kexin_0_103_103_sample_4_0347-0684,AMUSE_Mismatched,AMUSE,model_a,False,"[""BetterFitForEmotion"",""FitRhythmTiming""]",
197,67b607307878fc6ed61b1cf3,2_scott_0_111_111_sample_4_0288-0582,BEAT,BEAT_Mismatched,model_a,True,"[""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
198,67b607307878fc6ed61b1cf3,13_lu_0_81_81_sample_5_0302-0634,ConvoFusion_Mismatched,ConvoFusion,model_a,False,"[""BetterMatchContentMeaning""]",
199,67b607307878fc6ed61b1cf3,7_sophie_0_73_73_sample_3_0299-0578,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,False,"[""FitRhythmTiming""]",
200,59dc458f77860e000151240e,21_ayana_0_111_111_sample_2_1554-1864,HoloGest,HoloGest_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
201,59dc458f77860e000151240e,1_wayne_0_3_3_sample_3_0264-0598,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,False,"[""BetterMatchContentMeaning"",""FitRhythmTiming""]",
202,59dc458f77860e000151240e,27_yingqing_0_65_65_sample_5_0332-0690,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""EmphasizeCorrectParts""]",
203,59dc458f77860e000151240e,30_katya_0_87_87_sample_1_0320-0659,ConvoFusion_Mismatched,ConvoFusion,model_a,False,"[""FitRhythmTiming""]",
204,59dc458f77860e000151240e,20_li_0_111_111_sample_1_0308-0647,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""BetterMatchContentMeaning""]",
205,59dc458f77860e000151240e,7_sophie_0_73_73_sample_3_0299-0578,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,False,"[""BetterMatchContentMeaning""]",
206,59dc458f77860e000151240e,20_li_0_95_95_sample_2_0344-0650,AMUSE_Mismatched,AMUSE,model_b,False,"[""BetterFitForEmotion""]",
207,59dc458f77860e000151240e,17_itoi_0_73_73_sample_4_0251-0547,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
208,59dc458f77860e000151240e,28_tiffnay_0_81_81_sample_1_0302-0623,HoloGest,HoloGest_Mismatched,model_a,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion"",""FitRhythmTiming"",""EmphasizeCorrectParts""]",
209,59dc458f77860e000151240e,6_carla_0_65_65_sample_2_0352-0655,BEAT_Mismatched,BEAT,model_b,True,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""BetterFitForEmotion"",""FitRhythmTiming""]",
210,59dc458f77860e000151240e,24_kexin_0_87_87_sample_2_0323-0663,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
211,59dc458f77860e000151240e,23_hailing_0_103_103_sample_1_0302-0604,BEAT_Mismatched,BEAT,model_b,True,"[""BetterFitForEmotion"",""FitRhythmTiming"",""EmphasizeCorrectParts""]",
212,59dc458f77860e000151240e,2_scott_0_7_7_sample_5_0315-0666,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
213,59dc458f77860e000151240e,24_kexin_0_87_87_sample_2_0323-0663,ConvoFusion,ConvoFusion_Mismatched,model_a,False,"[""BetterFitForEmotion""]",
214,59dc458f77860e000151240e,20_li_0_111_111_sample_1_0308-0647,AMUSE,AMUSE_Mismatched,model_b,False,"[""BetterFitForEmotion""]",
215,59dc458f77860e000151240e,18_daiki_0_111_111_sample_2_0331-0677,HoloGest_Mismatched,HoloGest,model_b,False,"[""BetterFitForEmotion"",""FitRhythmTiming""]",
216,59dc458f77860e000151240e,3_solomon_0_4_4_sample_3_0242-0526,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_b,False,"[""BetterFitForEmotion"",""FitRhythmTiming""]",
217,59dc458f77860e000151240e,28_tiffnay_0_81_81_sample_1_0302-0623,BEAT_Mismatched,BEAT,model_b,True,"[""FitRhythmTiming"",""BetterFitForEmotion"",""EmphasizeCorrectParts"",""BetterMatchContentMeaning""]",
218,59dc458f77860e000151240e,1_wayne_0_65_65_sample_3_0295-0543,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_b,False,"[""FitRhythmTiming""]",
219,59dc458f77860e000151240e,11_nidal_0_73_73_sample_3_0297-0649,HoloGest,HoloGest_Mismatched,model_a,False,"[""FitRhythmTiming""]",
220,59dc458f77860e000151240e,4_lawrence_0_87_87_sample_1_0349-0671,AMUSE_Mismatched,AMUSE,model_a,True,"[""FitRhythmTiming"",""BetterFitForEmotion"",""BetterMatchContentMeaning"",""EmphasizeCorrectParts""]",
221,59dc458f77860e000151240e,17_itoi_0_73_73_sample_4_0251-0547,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
222,59dc458f77860e000151240e,22_luqi_0_103_103_sample_2_0339-0687,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""FitRhythmTiming""]",
223,59dc458f77860e000151240e,13_lu_0_81_81_sample_5_0302-0634,SemanticGesticulator,SemanticGesticulator_Mismatched,model_b,True,"[""EmphasizeCorrectParts"",""FitRhythmTiming"",""BetterFitForEmotion""]",
224,59dc458f77860e000151240e,24_kexin_0_111_111_sample_5_0352-0696,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
225,66c0e527746d984d9bff5f3f,12_zhao_0_87_87_sample_1_0295-0634,HoloGest,HoloGest_Mismatched,model_a,False,"[""FitRhythmTiming""]",
226,66c0e527746d984d9bff5f3f,10_kieks_0_5_5_sample_2_0308-0630,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""EmphasizeCorrectParts""]",
227,66c0e527746d984d9bff5f3f,23_hailing_0_95_95_sample_4_0354-0681,ConvoFusion,ConvoFusion_Mismatched,tie,False,{},
228,66c0e527746d984d9bff5f3f,3_solomon_0_4_4_sample_3_0242-0526,BEAT,BEAT_Mismatched,model_a,False,"[""BetterMatchContentMeaning""]",
229,66c0e527746d984d9bff5f3f,1_wayne_0_87_87_sample_4_0284-0594,AMUSE_Mismatched,AMUSE,model_b,False,"[""FitRhythmTiming""]",
230,66c0e527746d984d9bff5f3f,11_nidal_0_73_73_sample_3_0297-0649,SemanticGesticulator_Mismatched,SemanticGesticulator,tie,False,{},
231,66c0e527746d984d9bff5f3f,25_goto_0_2_2_sample_3_0347-0675,AMUSE_Mismatched,AMUSE,model_a,True,"[""FitRhythmTiming""]",
232,66c0e527746d984d9bff5f3f,25_goto_0_111_111_sample_1_0326-0660,HoloGest,HoloGest_Mismatched,model_a,True,"[""FitRhythmTiming""]",
233,66c0e527746d984d9bff5f3f,23_hailing_0_95_95_sample_4_0354-0681,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,False,"[""EmphasizeCorrectParts""]",
234,66c0e527746d984d9bff5f3f,13_lu_0_103_103_sample_4_0344-0615,ConvoFusion_Mismatched,ConvoFusion,model_b,False,"[""FitRhythmTiming""]",
235,66c0e527746d984d9bff5f3f,11_nidal_0_81_81_sample_4_0347-0683,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,False,"[""BetterMatchContentMeaning""]",
236,66c0e527746d984d9bff5f3f,21_ayana_0_65_65_sample_3_0362-0652,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""BetterFitForEmotion""]",
237,66c0e527746d984d9bff5f3f,12_zhao_0_2_2_sample_3_0320-0579,BEAT,BEAT_Mismatched,tie,False,{},
238,66c0e527746d984d9bff5f3f,10_kieks_0_5_5_sample_2_0308-0630,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,True,"[""EmphasizeCorrectParts""]",
239,66c0e527746d984d9bff5f3f,28_tiffnay_0_65_65_sample_4_0341-0666,BEAT,BEAT_Mismatched,model_a,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
240,66c0e527746d984d9bff5f3f,12_zhao_0_87_87_sample_1_0295-0634,AMUSE_Mismatched,AMUSE,model_b,False,"[""FitRhythmTiming""]",
241,66c0e527746d984d9bff5f3f,18_daiki_0_2_2_sample_1_0683-1017,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_b,False,"[""BetterFitForEmotion""]",
242,66c0e527746d984d9bff5f3f,15_carlos_0_87_87_sample_4_0346-0654,RAG-Gesture,RAG-Gesture_Mismatched,tie,False,[],
243,66c0e527746d984d9bff5f3f,15_carlos_0_65_65_sample_5_0338-0676,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""FitRhythmTiming""]",
244,66c0e527746d984d9bff5f3f,24_kexin_0_111_111_sample_5_0352-0696,HoloGest,HoloGest_Mismatched,model_b,False,"[""BetterFitForEmotion"",""BetterMatchContentMeaning""]",
245,66c0e527746d984d9bff5f3f,2_scott_0_8_8_sample_3_0308-0599,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""EmphasizeCorrectParts""]",
246,66c0e527746d984d9bff5f3f,15_carlos_0_87_87_sample_4_0346-0654,BEAT,BEAT_Mismatched,tie,False,{},
247,66c0e527746d984d9bff5f3f,2_scott_0_111_111_sample_4_0288-0582,AMUSE_Mismatched,AMUSE,model_b,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
248,66c0e527746d984d9bff5f3f,23_hailing_0_103_103_sample_1_0302-0604,ConvoFusion,ConvoFusion_Mismatched,tie,False,{},
249,66c0e527746d984d9bff5f3f,25_goto_0_95_95_sample_2_0349-0706,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
250,670fd04ebdeb4aba9822fd3c,16_jorge_0_2_2_sample_2_1164-1505,HoloGest,HoloGest_Mismatched,model_b,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
251,670fd04ebdeb4aba9822fd3c,2_scott_0_8_8_sample_3_0308-0599,SemanticGesticulator_Mismatched,SemanticGesticulator,model_a,False,"[""FitRhythmTiming""]",
252,670fd04ebdeb4aba9822fd3c,1_wayne_0_87_87_sample_4_0284-0594,SemanticGesticulator_Mismatched,SemanticGesticulator,model_b,True,"[""FitRhythmTiming"",""BetterMatchContentMeaning""]",
253,670fd04ebdeb4aba9822fd3c,21_ayana_0_103_103_sample_5_1967-2220,RAG-Gesture,RAG-Gesture_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
254,670fd04ebdeb4aba9822fd3c,20_li_0_111_111_sample_1_0308-0647,BEAT,BEAT_Mismatched,model_b,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts""]",
255,670fd04ebdeb4aba9822fd3c,28_tiffnay_0_2_2_sample_3_0328-0581,ConvoFusion,ConvoFusion_Mismatched,tie,False,{},
256,670fd04ebdeb4aba9822fd3c,6_carla_0_87_87_sample_5_0351-0664,HoloGest_Mismatched,HoloGest,model_b,False,"[""FitRhythmTiming""]",
257,670fd04ebdeb4aba9822fd3c,3_solomon_0_2_2_sample_1_0356-0701,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
258,670fd04ebdeb4aba9822fd3c,16_jorge_0_65_65_sample_4_0336-0621,AMUSE,AMUSE_Mismatched,model_a,True,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
259,670fd04ebdeb4aba9822fd3c,24_kexin_0_65_65_sample_4_0266-0626,RAG-Gesture_Mismatched,RAG-Gesture,model_a,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
260,670fd04ebdeb4aba9822fd3c,6_carla_0_87_87_sample_5_0351-0664,ConvoFusion_Mismatched,ConvoFusion,tie,False,{},
261,670fd04ebdeb4aba9822fd3c,11_nidal_0_81_81_sample_4_0347-0683,SemanticGesticulator,SemanticGesticulator_Mismatched,model_a,False,"[""EmphasizeCorrectParts"",""FitRhythmTiming"",""BetterFitForEmotion""]",
262,670fd04ebdeb4aba9822fd3c,9_miranda_0_65_65_sample_2_0272-0629,AMUSE_Mismatched,AMUSE,tie,False,{},
263,670fd04ebdeb4aba9822fd3c,2_scott_0_65_65_sample_1_0321-0678,HoloGest_Mismatched,HoloGest,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
264,670fd04ebdeb4aba9822fd3c,15_carlos_0_65_65_sample_5_0338-0676,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
265,670fd04ebdeb4aba9822fd3c,5_stewart_0_65_65_sample_2_0256-0569,BEAT_Mismatched,BEAT,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
266,670fd04ebdeb4aba9822fd3c,11_nidal_0_111_111_sample_5_0345-0647,BEAT_Mismatched,BEAT,model_a,False,"[""BetterFitForEmotion"",""EmphasizeCorrectParts"",""FitRhythmTiming""]",
267,670fd04ebdeb4aba9822fd3c,9_miranda_0_95_95_sample_5_0313-0664,SemanticGesticulator_Mismatched,SemanticGesticulator,tie,False,{},
268,670fd04ebdeb4aba9822fd3c,28_tiffnay_0_65_65_sample_4_0341-0666,HoloGest,HoloGest_Mismatched,model_b,False,"[""FitRhythmTiming""]",
269,670fd04ebdeb4aba9822fd3c,15_carlos_0_1_1_sample_5_0328-0688,AMUSE,AMUSE_Mismatched,model_a,True,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
270,670fd04ebdeb4aba9822fd3c,6_carla_0_103_103_sample_1_0350-0696,ConvoFusion_Mismatched,ConvoFusion,tie,False,{},
271,670fd04ebdeb4aba9822fd3c,5_stewart_0_8_8_sample_1_0283-0585,RAG-Gesture,RAG-Gesture_Mismatched,model_a,False,"[""FitRhythmTiming""]",
272,670fd04ebdeb4aba9822fd3c,28_tiffnay_0_81_81_sample_1_0302-0623,DiffuseStyleGesture,DiffuseStyleGesture_Mismatched,tie,False,{},
273,670fd04ebdeb4aba9822fd3c,7_sophie_0_73_73_sample_3_0299-0578,BEAT,BEAT_Mismatched,model_b,False,"[""FitRhythmTiming"",""BetterFitForEmotion""]",
274,670fd04ebdeb4aba9822fd3c,6_carla_0_65_65_sample_2_0352-0655,SemanticGesticulator_Mismatched,SemanticGesticulator,tie,False,{},
275,66854df2e5fef4239ff63a7d,16_jorge_0_1_1_sample_5_0316-0617,DiffuseStyleGesture_Mismatched,DiffuseStyleGesture,model_a,False,"[""FitRhythmTiming"",""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
276,66854df2e5fef4239ff63a7d,3_solomon_0_111_111_sample_4_0344-0704,AMUSE_Mismatched,AMUSE,tie,False,{},
277,66854df2e5fef4239ff63a7d,1_wayne_0_4_4_sample_1_0352-0692,RAG-Gesture_Mismatched,RAG-Gesture,model_b,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
278,66854df2e5fef4239ff63a7d,11_nidal_0_73_73_sample_3_0297-0649,ConvoFusion_Mismatched,ConvoFusion,tie,False,{},
279,66854df2e5fef4239ff63a7d,23_hailing_0_111_111_sample_2_0340-0691,HoloGest,HoloGest_Mismatched,model_b,False,"[""EmphasizeCorrectParts"",""BetterMatchContentMeaning"",""FitRhythmTiming""]",
280,66854df2e5fef4239ff63a7d,21_ayana_0_103_103_sample_5_1967-2220,AMUSE_Mismatched,AMUSE,model_b,False,"[""BetterMatchContentMeaning"",""BetterFitForEmotion""]",
281,66854df2e5fef4239ff63a7d,17_itoi_0_73_73_sample_4_0251-0547,HoloGest_Mismatched,HoloGest,model_b,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
282,66854df2e5fef4239ff63a7d,3_solomon_0_4_4_sample_3_0242-0526,ConvoFusion,ConvoFusion_Mismatched,model_b,False,"[""BetterMatchContentMeaning""]",
283,66854df2e5fef4239ff63a7d,24_kexin_0_103_103_sample_4_0347-0684,SemanticGesticulator_Mismatched,SemanticGesticulator,tie,False,{},
284,66854df2e5fef4239ff63a7d,2_scott_0_111_111_sample_4_0288-0582,RAG-Gesture_Mismatched,RAG-Gesture,tie,False,{},
285,66854df2e5fef4239ff63a7d,24_kexin_0_65_65_sample_4_0266-0626,BEAT_Mismatched,BEAT,model_a,False,"[""EmphasizeCorrectParts"",""BetterFitForEmotion""]",
